,acousticness,analysis_channels,analysis_sample_rate,artist,danceability,duration,duration_ms,end_of_fade_in,energy,instrumentalness,key,key_confidence,liveness,loudness,mode,mode_confidence,song,speechiness,start_of_fade_out,tempo,tempo_confidence,time_signature,time_signature_confidence,trackid,valence
6366,0.99,1,22050,George Formby,0.913,147.74667,147747,0.07556,0.344,0.327,7,0.34,0.0803,-12.352,1,0.263,Chinese Laundry Blues,0.0801,141.62431,99.841,0.247,4,0.938,5O7xb5GQua5GgeBecBXkjJ,0.891
6367,0.0638,1,22050,George Formby,0.854,181.68163,181682,0.09184,0.468,0.0,2,0.958,0.108,-8.451,1,0.876,Noughts And Crosses,0.377,167.61905,148.04,0.292,4,1.0,2jaWWzBZsvIIvXTQqaKIBG,0.253
6368,0.00497,1,22050,George Harrison,0.371,207.0,207000,0.50476,0.967,0.0,8,0.344,0.223,-1.199,0,0.438,7 Deadly Sins,0.15,197.72952,142.909,0.9,3,0.913,5jCUbYzrTSVlNdhZgiguWF,0.345
6369,0.19,1,22050,George Harrison,0.707,166.49333,166493,0.0,0.556,0.0159,9,0.559,0.388,-10.101,0,0.554,Any Road,0.0303,159.99129,120.028,0.538,4,1.0,3LDkLpuxQlEuEiZmkxpr8S,0.746
6370,0.786,1,22050,George Harrison,0.479,233.70667,233707,0.35995,0.272,0.186,10,0.651,0.0992,-11.156,1,0.654,Can't Stop Thinking About You,0.0376,222.98122,124.684,0.286,4,1.0,0CVwHvYGjKEIHLbbQFYXBY,0.255
6371,0.55,1,22050,George Harrison,0.697,217.24,217240,0.30766,0.793,0.0,4,0.604,0.167,-5.737,1,0.123,Cool Dry Place,0.0266,206.69243,97.711,0.714,4,1.0,3vpPUlo745E5L86BxQPAfm,0.968
6372,0.00314,1,22050,George Harrison,0.645,215.67215,215672,0.19175,0.585,0.0,6,0.876,0.165,-6.122,1,0.713,Dark Horse,0.0513,209.25243,131.931,0.669,4,0.993,5jrdCoLpJSvHHorevXBATy,0.353
6373,0.122,1,22050,George Harrison,0.498,197.84689,197847,0.0,0.586,0.0,6,0.459,0.106,-5.936,1,0.547,Dear One,0.31,191.34404,81.945,0.158,4,0.858,2wWboDFZJPWXVNlHUbdSVQ,0.494
6374,0.184,1,22050,George Harrison,0.894,217.38667,217387,0.0,0.565,0.00668,7,0.579,0.224,-5.484,0,0.525,Devil's Radio,0.0788,208.46295,96.987,0.619,4,1.0,6KwSdmAba8BxoxVXPw70LO,0.686
6375,0.0542,1,22050,George Harrison,0.609,176.97333,176973,0.0,0.691,5.03e-05,0,0.671,0.089,-10.67,1,0.58,Don't Let Me Wait Too Long,0.0302,163.80517,126.776,0.882,4,1.0,7aqpvd6E85MGmHSNQ0SCRZ,0.923
6376,0.163,1,22050,George Harrison,0.578,209.52,209520,0.20844,0.836,1.36e-06,2,0.819,0.0583,-6.607,1,0.766,End Of The Line,0.0512,200.25469,167.026,0.851,4,0.896,4HA2jo7wkMdN1lmLO6ryzE,0.932
6377,0.106,1,22050,George Harrison,0.532,271.0,271000,0.0,0.728,0.0108,9,0.508,0.0849,-9.079,0,0.625,For You Blue,0.0352,260.42921,134.303,0.728,4,1.0,3fkPMWQ6cBNBLuFcPyMS8s,0.69
6378,0.485,1,22050,George Harrison,0.388,215.69333,215693,0.0,0.564,0.00989,5,0.904,0.127,-11.531,1,0.668,Give Me Love (Give Me Peace On Earth),0.0484,202.86113,79.294,0.336,4,1.0,4XMRt4xFqLzGs4wDKkSSeu,0.6
6379,0.386,1,22050,George Harrison,0.67,217.73333,217733,0.30785,0.556,0.00028,7,0.964,0.0905,-7.837,1,0.72,Gone Troppo,0.025,199.17497,110.654,0.796,4,0.971,1WnaMlprEQHKVoXm7RInm4,0.892
6380,0.0073,1,22050,George Harrison,0.651,197.32,197320,0.43293,0.777,0.0,7,0.796,0.138,-5.689,1,0.78,Handle Me With Care,0.0257,186.90322,115.148,0.811,4,0.673,6ZidWY0O6Zo9xQdKaaJtFu,0.591
6381,0.591,1,22050,George Harrison,0.365,290.08,290080,4.26086,0.332,0.00372,7,0.612,0.0911,-11.87,1,0.589,Here Comes The Moon,0.0309,273.96644,124.019,0.297,4,0.966,7CFfGfrq3ACeUTs3Dp1UJ4,0.099
6382,0.974,1,22050,George Harrison,0.833,148.94667,148947,0.38862,0.199,0.00414,9,0.284,0.12,-15.069,0,0.407,Hong Kong Blues,0.0691,145.05506,116.033,0.431,4,0.819,5kdvKJf2Q3tAW9v1gcuQKM,0.679
6383,0.182,1,22050,George Harrison,0.493,147.97333,147973,3.23338,0.525,4.4e-06,9,0.924,0.148,-9.289,1,0.642,I Want To Tell You,0.0315,137.83365,127.492,0.181,4,1.0,7orb0y6ySGdsYZywMoQtsD,0.449
6384,0.864,1,22050,George Harrison,0.634,191.67057,191671,0.0,0.433,0.00858,2,0.464,0.102,-8.018,1,0.372,If Not For You,0.0256,182.08508,101.791,0.631,4,0.893,3HUCTp20rxqMnCtdyU7JgU,0.268
6385,0.114,1,22050,George Harrison,0.483,219.46667,219467,0.13937,0.818,0.0,11,1.0,0.367,-7.666,1,0.732,Inside Out,0.0444,201.75819,175.668,0.093,4,0.889,4GiVcDqNQI0fc0yYuRGH9m,0.691
6386,0.772,1,22050,George Harrison,0.493,245.13333,245133,0.43401,0.579,8.06e-05,8,0.749,0.0759,-7.743,1,0.674,It Takes A Lot To Laugh,0.0319,237.27891,93.353,0.569,4,0.889,2yaf46YMxA5y6bzmWUKgXC,0.475
6387,0.766,1,22050,George Harrison,0.357,49.42667,49427,0.0,0.487,0.0,6,0.841,0.705,-12.473,1,0.701,It's Johnny's Birthday,0.0416,49.42667,107.076,0.59,4,1.0,1egxY4YFcY2vgMp3FVyR9V,0.851
6388,0.0373,1,22050,George Harrison,0.715,308.53333,308533,0.32104,0.738,2.91e-05,9,0.404,0.0464,-4.903,1,0.396,It's What You Value,0.0335,303.68218,120.381,0.86,4,0.974,1BgTkhXtcxfI4QVXa0FvnH,0.972
6389,0.00744,1,22050,George Harrison,0.479,488.35778,488358,0.08354,0.717,0.666,11,0.545,0.381,-10.941,0,0.59,Just For Today,0.0434,464.66032,135.989,0.74,4,0.835,77J5lQgngDV9kg4yV7AHHm,0.0772
6390,0.773,1,22050,George Harrison,0.564,290.46667,290467,0.06948,0.441,0.0,4,0.748,0.351,-9.902,1,0.658,Just Like A Woman,0.0437,285.63447,115.174,0.241,4,0.063,37Dl7jQMmt0gUnzTKqnjkN,0.469
6391,0.0211,1,22050,George Harrison,0.496,336.0,336000,0.59361,0.739,0.00444,6,0.925,0.106,-7.193,1,0.837,Knockin' On Heaven's Door,0.0415,332.41687,132.41,0.76,4,1.0,4JiEyzf0Md7KEFFGWDDdCr,0.378
6392,0.643,1,22050,George Harrison,0.323,230.93333,230933,4.4176,0.311,0.0,8,0.58,0.349,-12.671,1,0.63,Never Get Over You,0.0312,220.70567,166.943,0.133,4,0.261,5jPgOjFotU05FAgA8Y9IFL,0.146
6393,0.329,1,22050,George Harrison,0.466,200.42667,200427,0.2727,0.924,0.00984,11,0.268,0.311,-4.124,1,0.461,New Blue Moon,0.0608,191.33823,81.218,0.55,4,0.96,44TfL8lSHvuLrdOodlrsQw,0.669
6394,0.946,1,22050,George Harrison,0.728,142.75918,142759,0.0,0.504,0.928,0,0.253,0.202,-12.355,1,0.449,Not Alone Anymore,0.042,137.66531,111.015,0.715,4,1.0,7xRfZ4bQgEg60LQa3vgx02,0.547
6395,0.00173,1,22050,George Harrison,0.526,201.13333,201133,0.0,0.786,0.000756,1,0.475,0.103,-9.824,1,0.405,Old Brown Shoe,0.0952,189.65478,142.875,0.858,4,1.0,5WWclQRAdad9CwLV6rd8hX,0.449
6396,0.186,1,22050,George Harrison,0.824,208.13333,208133,0.1863,0.687,0.0,11,0.764,0.102,-4.44,0,0.61,Ooh Baby,0.0371,195.89515,127.998,0.885,4,0.991,68rqXl8LTdwEd2u0QMkWvi,0.717
6397,0.0989,1,22050,George Harrison,0.362,196.61333,196613,0.16132,0.885,0.0,7,0.287,0.328,-4.336,1,0.439,Poor House,0.0492,187.54757,196.784,0.246,4,1.0,0mSpQL0vAloSJS6CTWoGJw,0.8
6398,0.000385,1,22050,George Harrison,0.295,271.28,271280,0.34848,0.584,0.218,9,0.394,0.0996,-6.696,0,0.466,Rising Sun,0.0345,265.21252,117.2,0.649,3,0.992,7BY005dacJkbO6EPiOh2wb,0.228
6399,0.257,1,22050,George Harrison,0.719,226.32,226320,0.47002,0.501,0.0,8,0.413,0.189,-8.84,0,0.425,Save The World,0.239,226.32001,136.025,0.661,4,0.938,00KjOnN3U40e3lXFUOue7h,0.419
6400,0.88,1,22050,George Harrison,0.222,205.77333,205773,0.44717,0.176,3.1e-06,9,0.839,0.334,-15.613,0,0.751,She's My Baby,0.0384,198.03719,78.247,0.131,3,0.493,2imEJFMzabMMNbgqkhJ11a,0.142
6401,0.152,1,22050,George Harrison,0.489,277.8,277800,0.11161,0.504,1.38e-05,3,0.478,0.0874,-9.862,1,0.494,Simply Shady,0.0324,264.47528,130.637,0.343,4,1.0,19Ck3ocnraIErnOSqFO3Eb,0.524
6402,0.0861,1,22050,George Harrison,0.636,286.02667,286027,0.06898,0.622,0.00208,11,0.075,0.141,-12.006,0,0.203,"Sue Me, Sue You Blues",0.0593,255.51819,137.308,0.463,4,0.378,2myjVHHYqsVSKHS3o93hAM,0.7
6403,0.0275,1,22050,George Harrison,0.394,225.32,225320,0.36626,0.706,0.0,5,0.0,0.142,-6.914,1,0.195,That's The Way God Planned It,0.0735,219.26023,148.027,0.431,4,0.984,7uVjDTq0UBBj3YOVq9NVjy,0.448
6404,0.386,1,22050,George Harrison,0.67,217.73333,217733,0.30785,0.556,0.00028,7,0.964,0.0905,-7.837,1,0.72,That's The Way It Goes,0.025,199.17497,110.654,0.796,4,0.971,1WnaMlprEQHKVoXm7RInm4,0.892
6405,0.357,1,22050,George Harrison,0.734,222.28,222280,0.49828,0.485,0.00019,4,0.43,0.0401,-13.865,0,0.483,That's What It Takes,0.0465,207.20327,95.321,0.824,4,1.0,5GvWrvLIqoHroq7YvO260M,0.933
6406,0.0967,1,22050,George Harrison,0.468,333.08,333080,0.0,0.387,0.0556,2,0.436,0.0779,-11.509,0,0.404,The Answer's At The End,0.0278,319.27438,129.524,0.052,4,1.0,04TEY5xLEeu9NOcY2E6UVh,0.238
6407,0.239,1,22050,George Harrison,0.556,198.32,198320,0.21043,0.867,0.0,7,0.289,0.0874,-4.904,1,0.564,The Devil's Been Busy,0.0321,190.33977,133.073,0.606,4,0.932,5fSsNU5ipDSCH5tvU40dDB,0.81
6408,0.119,1,22050,George Harrison,0.775,230.8,230800,0.0,0.563,0.0,6,0.315,0.155,-8.225,0,0.471,This Is Love,0.0815,222.93478,122.269,0.978,4,0.808,3y540Z9QFePg2CyZYWZMyI,0.786
6409,0.19,1,22050,George Harrison,0.507,228.64,228640,4.55111,0.452,0.0,2,0.472,0.0841,-7.557,1,0.613,This Song,0.0377,215.69596,150.217,0.122,4,0.798,0BteLcimTI0usYZ2L2zQaZ,0.224
6410,0.705,1,22050,George Harrison,0.617,258.0,258000,0.1863,0.56,0.37,9,0.788,0.085,-10.142,1,0.625,Unknown Delight,0.0318,245.4059,116.236,0.563,4,0.998,2z7Fra1l2rxCWYXnCCIoO1,0.605
6411,0.299,1,22050,George Harrison,0.625,216.06667,216067,1.02748,0.685,0.0,7,0.778,0.0435,-7.1,1,0.707,Wake Up My Love,0.0295,202.15293,138.502,0.697,4,0.927,3dRafF3mJEGCxVaONlh4h2,0.91
6412,0.00467,1,22050,George Harrison,0.468,264.41333,264413,0.0,0.834,0.000454,4,0.806,0.318,-5.806,1,0.768,What Is Life,0.0323,248.82503,131.322,0.827,4,0.916,76TpWFiK5YCgw1hy26DWZp,0.878
6413,0.26,1,22050,George Harrison,0.571,187.53333,187533,0.38884,0.403,1.27e-05,7,0.0,0.138,-10.625,0,0.141,When Every Song Is Sung,0.0346,176.44844,133.044,0.59,4,0.91,663zAJ948uNhZLey2WULsc,0.64
6414,0.28,1,22050,George Harrison,0.724,207.33333,207333,0.19737,0.647,0.0,1,0.538,0.102,-5.642,1,0.602,You,0.0658,194.36844,106.96,0.325,4,1.0,2rPE9A1vEgShuZxxzR2tZH,0.435
6415,0.375,1,22050,George Jones,0.519,249.68,249680,0.54571,0.457,0.0431,10,0.929,0.0833,-7.14,1,0.757,"50,000 Names",0.0244,241.32499,75.968,0.189,4,0.63,0bv0w9O29YI8s5xtegvhmV,0.424
6416,0.196,1,22050,George Jones,0.685,219.82667,219827,0.13964,0.439,0.0153,7,0.966,0.126,-10.937,1,0.863,A Day In The Life Of A Fool,0.0251,214.6859,94.091,0.503,4,0.997,3IokffQPEXHUjKY0KqH7U0,0.589
6417,0.251,1,22050,George Jones,0.508,243.06667,243067,0.0,0.721,0.000489,9,0.92,0.0809,-9.169,0,0.731,A Hard Act To Follow,0.0405,224.06095,160.957,0.625,4,0.83,70eTuYXP5Kv8Y9AU6a5g4F,0.775
6418,0.892,1,22050,George Jones,0.617,125.4,125400,0.44236,0.207,0.387,0,0.875,0.117,-15.3,1,0.758,A Little Bitty Tear,0.0485,119.8556,71.734,0.046,4,0.978,3XhTHMleuyoQCP8jxOeIhD,0.843
6419,0.0497,1,22050,George Jones,0.527,142.49333,142493,0.52249,0.834,4.42e-06,4,0.545,0.158,-5.726,1,0.526,Ain't Love A Lot Like That,0.0313,128.69079,169.39,0.619,4,0.563,19YkfjAyfkYNKnIXuIdmng,0.96
6420,0.386,1,22050,George Jones,0.778,241.52,241520,0.10993,0.635,0.0,11,0.384,0.0883,-7.943,0,0.541,Ain't Love Been Good,0.0295,230.41161,91.031,0.155,4,0.986,5zWVTDAMV3k0m0SzICARR6,0.524
6421,0.245,1,22050,George Jones,0.705,213.36,213360,1.08553,0.71,1.69e-05,9,0.0,0.154,-4.894,1,0.112,All I Want To Do,0.0675,206.1932,97.031,0.882,4,1.0,1mJ05BN0So26a14iib85aI,0.735
6422,0.861,1,22050,George Jones,0.251,176.36,176360,0.0,0.338,0.0,8,0.689,0.144,-11.897,1,0.704,Almost Persuaded,0.0382,169.84816,81.642,0.007,3,0.963,2Krnm3qWdy4VG5vTkT0cDn,0.353
6423,0.0042,1,22050,George Jones,0.512,279.78667,279787,2.61224,0.814,0.0,10,0.67,0.0991,-5.467,1,0.541,Amazing Grace,0.0327,270.41959,97.997,0.389,4,1.0,5C64H6dEsQ15bS9gp0D3Xr,0.273
6424,0.0631,1,22050,George Jones,0.533,290.90667,290907,0.23211,0.749,0.000109,3,0.519,0.0684,-5.106,0,0.484,As Long As I Live,0.117,279.0458,89.989,0.88,4,0.971,7A0IJM6FR1HQphfdfN66pI,0.569
6425,0.199,1,22050,George Jones,0.467,64.34667,64347,0.0,0.984,0.0564,11,0.308,0.13,-3.903,0,0.379,"Baby, There's Nothing Like You",0.057,57.31265,127.798,0.921,4,0.879,5NKRgRnmGpI2i3kMPInnTI,0.566
6426,0.733,1,22050,George Jones,0.613,120.48,120480,0.0,0.415,0.0,9,0.799,0.255,-10.523,1,0.671,Back In My Baby's Arms Again,0.0268,111.80408,95.983,0.324,4,0.414,0j4AobQmJ7r42NmlfQ4bRX,0.748
6427,0.778,1,22050,George Jones,0.579,123.78667,123787,0.0,0.566,0.0,9,1.0,0.209,-7.524,1,0.782,Big Harlan Taylor,0.0323,117.18531,168.919,0.006,3,1.0,2uNSBlUZR3hpDowRMq4ioq,0.91
6428,0.541,1,22050,George Jones,0.484,394.41333,394413,5.65406,0.231,0.000144,1,0.706,0.0993,-12.197,1,0.814,Boat Of Life,0.0308,383.72136,122.956,0.117,4,0.725,5BD40lRuFunTTIIS3nIH7N,0.0946
6429,0.648,1,22050,George Jones,0.58,213.52,213520,0.11519,0.485,8.3e-05,11,0.878,0.259,-6.674,1,0.742,Couldn't Love Have Picked A Better Place To Die,0.0244,195.05923,78.004,0.116,4,0.2,3S0fBTEzzH3fjf3Mb2j07T,0.347
6430,0.0721,1,22050,George Jones,0.58,228.07134,228071,0.0,0.897,0.0,1,0.662,0.946,-3.284,1,0.679,Country Christmas,0.0525,212.36971,102.012,0.159,4,0.97,72Mmtm2BeHqHQb0hvjRAQE,0.79
6431,0.826,1,22050,George Jones,0.628,175.44,175440,0.07537,0.383,0.0,9,0.676,0.151,-9.216,1,0.744,D-I-V-O-R-C-E,0.0296,168.89615,99.789,0.064,4,0.853,4JPEuPsDG3nNJMAvvQ2Rr3,0.564
6432,0.793,1,22050,George Jones,0.527,163.17333,163173,0.0,0.283,0.0,5,0.861,0.107,-12.679,1,0.703,Divorce Or Destroy,0.0266,154.61587,87.163,0.127,3,1.0,6I416LR0WDn5hk93jjc4Yy,0.463
6433,0.698,1,22050,George Jones,0.604,163.13333,163133,0.23551,0.205,0.0,9,0.914,0.161,-16.101,1,0.789,Don't Leave Without Taking Your Silver,0.0391,155.60272,87.049,0.719,3,1.0,2O3nenUcckL7ATMPQVvXVH,0.309
6434,0.809,1,22050,George Jones,0.808,160.77333,160773,0.37764,0.421,0.0,8,0.997,0.0724,-12.533,1,0.676,Don't Let The Stars Get In Your Eyes,0.042,154.33723,122.752,0.876,4,0.899,2cwTVrrgHxl4gcHY4IHr18,0.963
6435,0.399,1,22050,George Jones,0.599,181.73333,181733,0.0,0.266,1.62e-05,4,0.97,0.148,-14.683,1,0.653,Don't Send Me No Angels,0.0231,173.00608,90.181,0.345,4,1.0,4LjLE8Lid9zqljFH12LaYE,0.412
6436,0.252,1,22050,George Jones,0.714,170.89887,170899,0.0,0.897,0.0,1,0.594,0.195,-1.557,0,0.681,Don't Touch Me,0.302,164.20571,149.218,0.106,4,1.0,5hCjqEyTxhzc4ApKchwIgU,0.484
6437,0.193,1,22050,George Jones,0.611,163.90667,163907,0.57469,0.409,0.0,2,0.618,0.283,-12.467,1,0.601,Drive Me To Drink,0.0253,154.98739,75.293,0.266,5,0.448,4P89U0k6SlWJxMrGzQkLU5,0.508
6438,5.64e-06,1,22050,George Jones,0.222,105.82821,105828,0.49338,0.889,0.458,9,0.15,0.754,-5.499,0,0.444,Everything Ain't Right,0.075,105.82821,96.451,0.306,4,0.736,5WOs5JzF5r8NiyW9zJn9mx,0.0846
6439,0.678,1,22050,George Jones,0.566,203.02667,203027,0.0,0.669,0.0,5,0.675,0.261,-5.772,0,0.705,Faded Love,0.325,200.44626,102.582,0.051,4,0.916,17uivGWu6kfAvH6UgR7j4x,0.698
6440,0.26,1,22050,George Jones,0.494,163.76,163760,0.4415,0.205,0.0304,7,0.725,0.198,-20.983,1,0.668,Flowers For Mama,0.0267,157.45451,98.588,0.593,4,1.0,0yNaHmWHv5qdasXFlbr9Hs,0.235
6441,0.433,1,22050,George Jones,0.508,260.57143,260571,0.0,0.613,2.13e-06,5,0.432,0.0931,-7.736,0,0.589,Give Away Girl,0.165,238.46313,139.961,0.015,4,0.967,4Xf2RDfUG6TSSvssdzMafg,0.101
6442,0.909,1,22050,George Jones,0.686,207.0,207000,0.15161,0.264,0.00422,9,0.813,0.105,-11.531,1,0.675,Give My Love To Rose,0.0368,200.39401,130.947,0.473,3,0.519,3Prk96Esj2yy7RHfseIWOG,0.32
6443,0.677,1,22050,George Jones,0.652,139.31206,139312,0.13293,0.336,0.0,5,0.815,0.219,-11.603,1,0.746,Glad To Let Her Go,0.0282,132.31311,102.031,0.414,4,0.996,7mPg90RRI54VLsIe2vXUNj,0.771
6444,0.791,1,22050,George Jones,0.75,160.36,160360,0.49338,0.524,0.0,5,0.7,0.657,-11.127,1,0.621,God's Gonna Get 'Cha (For That),0.0603,149.4088,105.563,0.695,4,0.985,156u02R79yLMycBxoLAzhS,0.962
6445,0.658,1,22050,George Jones,0.574,164.97333,164973,0.20317,0.225,0.0,2,0.764,0.0768,-14.885,1,0.889,Good Ones And Bad Ones,0.0315,158.42975,129.723,0.358,3,1.0,3ytc0RNHdOtRTQbtycIT4z,0.454
6446,0.00571,1,22050,George Michael,0.793,287.13333,287133,0.0,0.773,0.602,11,0.124,0.1,-8.205,0,0.168,A Ray Of Sunshine,0.0494,284.61279,128.969,0.826,4,1.0,3m2J6cF3ueFTKt3RY6EH1s,0.53
6447,0.673,1,22050,George Michael,0.696,189.23102,189231,0.0,0.57,3.02e-06,0,0.574,0.098,-9.084,1,0.539,Ain't Nobody,0.557,172.30948,76.976,0.068,4,0.947,6VnqGxiMNexOe0kRmIsBw4,0.329
6448,0.0588,1,22050,George Michael,0.872,278.57333,278573,0.19147,0.818,0.0,0,0.556,0.335,-5.757,1,0.581,An Easier Affair,0.108,261.49732,120.929,0.861,4,1.0,0LNlKea7BFyja8oSeSs86o,0.96
6449,0.352,1,22050,George Michael,0.777,197.36,197360,0.0,0.579,0.0,4,0.379,0.124,-6.693,1,0.438,Back To Life,0.288,179.8966,88.015,0.052,4,1.0,7g0OuTMLnl9HCb7yRKuMHW,0.748
6450,0.000117,1,22050,George Michael,0.463,265.29338,265293,0.22059,0.901,6.27e-05,11,0.306,0.368,-5.539,0,0.478,Cars And Trains,0.0477,261.32317,173.944,0.493,4,0.911,1mjnaF4epmbo6XqBq290Jr,0.368
6451,0.259,1,22050,George Michael,0.834,309.66667,309667,0.39206,0.449,0.0,0,0.398,0.139,-14.137,1,0.483,Credit Card Baby,0.0409,305.98676,129.642,0.671,4,0.995,60binwdlGxE67H2oJOQc6U,0.86
6452,0.695,1,22050,George Michael,0.405,215.41333,215413,0.10327,0.33,0.0,1,0.599,0.138,-9.936,1,0.629,December Song (I Dreamed Of Christmas),0.0302,201.99619,74.153,0.076,4,0.984,2I6IeSyW701c7OP82Juhvo,0.136
6453,0.501,1,22050,George Michael,0.432,346.96,346960,3.76744,0.551,1.77e-06,0,0.82,0.472,-8.096,1,0.807,Don't Let The Sun Go Down On Me,0.0289,340.13751,136.465,0.411,4,1.0,0q90594hk25yo0xZmBTqCd,0.253
6454,0.0094,1,22050,George Michael,0.887,193.2,193200,6.29261,0.48,3.58e-05,11,0.937,0.0662,-11.994,1,0.712,Faith,0.117,190.86803,95.846,0.447,4,0.993,0HEmnAUT8PHznIAAmVXqFJ,0.607
6455,0.052,1,22050,George Michael,0.735,324.66667,324667,0.06395,0.64,0.00102,10,0.542,0.345,-7.522,0,0.497,Fastlove,0.072,318.90866,104.444,0.633,4,0.941,6SaeXxdt0Id6ZzmX0ZGTQK,0.551
6456,0.241,1,22050,George Michael,0.639,234.41333,234413,0.17438,0.659,8.33e-06,8,0.288,0.484,-7.273,1,0.403,Flawless,0.215,229.5873,136.801,0.571,4,0.671,0zVMzJ37VQNFUNvdxxat2E,0.457
6457,0.496,1,22050,George Michael,0.596,280.99918,280999,0.0,0.443,0.000443,7,0.801,0.104,-16.695,1,0.793,Heaven Help Me,0.0337,271.3658,92.255,0.176,4,1.0,4ihqSCopukVi1gqDseWiLb,0.743
6458,0.846,1,22050,George Michael,0.588,332.96,332960,0.50499,0.149,9.65e-05,7,0.0,0.236,-16.728,0,0.375,I Can't Make You Love Me,0.0319,310.95002,124.689,0.19,4,0.949,69uJi5QsBtqlYkGURTBli8,0.113
6459,0.527,1,22050,George Michael,0.457,246.87034,246870,4.42921,0.545,0.000628,3,0.594,0.292,-9.459,1,0.516,If You Were My Woman,0.0561,238.60245,138.178,0.41,4,0.98,2mpPu9931WS9IDrhS6tE1x,0.368
6460,0.0144,1,22050,George Michael,0.753,242.13333,242133,0.17229,0.753,4.43e-05,5,0.683,0.0711,-13.023,0,0.43,I'm Your Man,0.0436,242.13333,113.068,0.979,4,1.0,6mjlbRIgMTf2nqY0kq1rOJ,0.913
6461,0.314,1,22050,George Michael,0.534,411.14667,411147,5.40444,0.415,0.000365,1,0.794,0.0847,-11.781,0,0.75,Jesus To A Child,0.0278,403.33642,173.561,0.363,4,1.0,2SzCxX6M6vDwdEwnHDiTaY,0.188
6462,0.34,1,22050,George Michael,0.568,179.6,179600,2.88508,0.642,0.0,10,0.422,0.171,-6.495,1,0.437,Killer,0.0447,171.16009,117.305,0.46,4,0.994,7GqWnsKhMtEW0nzki5o0d8,0.604
6463,0.262,1,22050,George Michael,0.757,267.16,267160,0.18658,0.618,0.0,11,0.311,0.221,-7.964,0,0.309,Last Christmas,0.0282,257.07392,106.856,0.483,4,0.508,6wn2nmFn3wDuiMldRiuRuL,0.861
6464,0.000529,1,22050,George Michael,0.502,254.81333,254813,0.29492,0.871,0.000233,2,0.753,0.0906,-5.9,1,0.58,Learn To Say No,0.0397,239.30485,124.147,0.779,4,1.0,15wJzGTLxbnZom6wCukr6d,0.836
6465,0.968,1,22050,George Michael,0.519,221.85401,221854,0.06966,0.167,0.0,8,0.665,0.117,-11.828,1,0.647,Let Her Down Easy,0.0376,206.43701,118.655,0.251,4,0.157,0FGu32Zbl75xzLFy486NbV,0.355
6466,0.00891,1,22050,George Michael,0.84,311.0,311000,0.19166,0.398,0.361,10,0.696,0.0921,-13.419,1,0.504,Like A Baby,0.0333,299.11946,97.979,0.364,1,0.443,6Omb07SkH7gZzYkNKf1iRh,0.466
6467,0.434,1,22050,George Michael,0.551,350.66667,350667,0.08426,0.291,3.78e-05,5,0.543,0.11,-12.544,1,0.516,One More Try,0.0283,338.74431,119.005,0.278,3,0.997,5932kbyNt445gDTT2chRUS,0.0823
6468,0.328,1,22050,George Michael,0.691,246.4,246400,3.79066,0.437,2.31e-05,7,0.629,0.261,-11.624,1,0.786,Spinning The Wheel,0.0655,234.53896,96.541,0.421,4,0.368,170KEX2yqDDY8THliU4wff,0.568
6469,0.101,1,22050,George Michael,0.778,336.6,336600,4.45823,0.883,0.000121,11,0.739,0.82,-6.959,0,0.575,Star People '97,0.0414,327.04726,108.525,0.895,4,0.957,3RNMmYzx3PCP9vwesDW1wI,0.83
6470,0.453,1,22050,George Michael,0.693,321.41333,321413,0.06354,0.451,0.247,5,0.851,0.103,-13.384,1,0.645,To Be Forgiven,0.0317,306.02739,95.843,0.953,4,1.0,3r0RwrbVxQ3yrFVW21Zhv6,0.364
6471,0.217,1,22050,George Michael,0.612,289.99669,289997,0.08703,0.777,0.000454,0,0.681,0.104,-10.903,1,0.652,Waiting For That Day,0.0403,277.92544,172.412,0.439,4,0.981,1y8pNONQUfiCDXWME7IQBa,0.557
6472,0.243,1,22050,George Michael,0.605,330.8,330800,0.0,0.243,0.0712,4,0.545,0.113,-15.602,0,0.486,You Have Been Loved,0.028,319.38467,136.79,0.564,4,0.987,1W19bowAmX4WJusclbWIbM,0.161
6473,0.171,1,22050,George Michael,0.54,523.75161,523752,0.0,0.697,0.383,7,0.694,0.16,-6.842,1,0.697,You Know That I Want To,0.0378,481.78503,113.955,0.604,4,0.901,445cTpgiejdFXArzPyQbCe,0.517
6474,0.0598,1,22050,George Michael,0.553,335.24,335240,3.90095,0.611,2.33e-05,7,0.924,0.0958,-9.967,1,0.801,Young Guns,0.0348,317.9044,78.683,0.109,4,0.988,1sUTfgduT0WIQO8kXKXxLC,0.37
6475,0.401,1,22050,George Michael,0.515,234.07628,234076,2.19429,0.655,0.00126,9,0.627,0.13,-9.021,0,0.526,You've Changed,0.389,220.19483,119.948,0.127,4,0.96,2YMtKGTaTuuB0ThQ9QFyrc,0.364
6476,0.585,1,22050,George Strait,0.324,188.0,188000,0.35438,0.414,1.18e-05,10,0.798,0.0994,-8.524,1,0.753,4 Minus 3 Equals Zero,0.0289,170.31837,91.422,0.237,3,1.0,429vX03JLnC5OZxVfh9EVE,0.434
6477,0.411,1,22050,George Strait,0.546,135.97333,135973,0.38889,0.639,0.0,0,0.752,0.33,-10.304,1,0.577,80 Proof Bottle Of Tear Stopper,0.0395,120.82503,190.737,0.392,4,1.0,2MB4csPf4670cCBsjN663h,0.95
