,acousticness,analysis_channels,analysis_sample_rate,artist,danceability,duration,duration_ms,end_of_fade_in,energy,instrumentalness,key,key_confidence,liveness,loudness,mode,mode_confidence,song,speechiness,start_of_fade_out,tempo,tempo_confidence,time_signature,time_signature_confidence,trackid,valence
2944,0.00294,1,22050,Chuck Berry,0.501,190.8458,190846,0.37129,0.765,0.49,6,0.305,0.184,-7.063,0,0.398,My Woman,0.0281,183.96009,91.769,0.347,4,1.0,2OFrAsP5Vrcb0DtsPNsm54,0.46
2945,0.774,1,22050,Chuck Berry,0.716,153.69333,153693,0.0,0.774,2.04e-05,5,0.766,0.115,-8.649,0,0.338,Nadine (Is It You?),0.0439,145.42077,140.401,0.796,4,1.0,2Sj3ofUM0YjOuaaqCt5FMx,0.962
2946,0.7,1,22050,Chuck Berry,0.409,184.65333,184653,0.38821,0.459,0.000273,0,0.172,0.103,-8.405,1,0.365,No Money Down,0.0383,180.7093,143.922,0.141,4,0.968,63qZainb4qJfABhv3EOhzX,0.603
2947,0.019,1,22050,Chuck Berry,0.632,195.4171,195417,0.98712,0.87,0.0,5,0.711,0.284,-4.085,1,0.445,Old Time Rock N Roll,0.0316,187.16444,125.992,0.787,4,1.0,7eHEWZQBKx4BxEzzTvmkIR,0.899
2948,0.419,1,22050,Chuck Berry,0.615,122.09333,122093,0.38036,0.738,0.428,0,0.771,0.264,-7.534,1,0.412,Our Little Rendezvous,0.0639,111.26422,108.27,0.754,4,0.915,78CAaqkDtMynB9s47MOC6g,0.787
2949,0.928,1,22050,Chuck Berry,0.626,138.6,138600,0.0,0.04,0.00178,4,1.0,0.11,-19.994,1,0.894,Rain Eyes,0.0405,133.74694,117.136,0.456,4,0.892,2uRVPeQbsEpRQD0DKr1WTo,0.418
2950,0.0532,1,22050,Chuck Berry,0.881,320.41333,320413,1.0971,0.546,0.000149,7,0.668,0.0497,-9.357,1,0.682,Rip It Up,0.0407,311.08934,102.814,0.984,4,1.0,1eamsmwcYYhJwTgMFdQ6YN,0.852
2951,0.0679,1,22050,Chuck Berry,0.435,263.92,263920,0.41229,0.567,4.52e-05,4,0.513,0.0952,-8.823,1,0.448,Roll Away,0.0492,248.09361,137.312,0.455,4,0.3,69bVsJ4DyvkTcUVRodbipO,0.216
2952,0.83,1,22050,Chuck Berry,0.707,144.6,144600,0.38785,0.78,0.0,3,0.504,0.199,-10.142,1,0.475,Roll Over Beethoven,0.235,139.38358,92.653,0.253,4,0.942,1CQWIpYzU0fk0DT4oXsrkd,0.808
2953,0.901,1,22050,Chuck Berry,0.648,171.41333,171413,0.10181,0.694,0.000294,10,0.8,0.125,-9.707,1,0.601,Route 66,0.0457,168.32726,78.265,0.075,4,1.0,6TXnGAr6DLVYshIrMeP0lZ,0.962
2954,0.0721,1,22050,Chuck Berry,0.58,280.09333,280093,0.26118,0.899,0.0,7,0.83,0.0942,-5.503,1,0.682,Run Around,0.0818,259.98803,152.311,0.018,4,0.996,3y8rEUEUdmAcPCpPoLotnO,0.847
2955,0.788,1,22050,Chuck Berry,0.688,165.73333,165733,0.34218,0.711,2.64e-05,7,0.575,0.0683,-10.453,0,0.305,Run Rudolph Run,0.0832,156.47927,152.277,0.519,4,1.0,2pnPe4pJtq7689i5ydzvJJ,0.935
2956,0.000477,1,22050,Chuck Berry,0.518,312.4,312400,0.0,0.62,0.00138,3,0.549,0.635,-9.833,1,0.322,School Days,0.0293,312.39999,102.2,0.446,4,0.899,2Zd1hLu5AswuxE7xAYLvc9,0.463
2957,0.08,1,22050,Chuck Berry,0.416,397.29333,397293,0.0,0.392,0.000139,9,0.577,0.122,-12.852,1,0.569,Some People,0.0258,357.66857,175.347,0.096,4,0.928,4WrUwDLQYLwkeKJQhoDfme,0.332
2958,0.000157,1,22050,Chuck Berry,0.497,198.09524,198095,0.0,0.888,0.868,10,0.54,0.0933,-8.713,0,0.557,Soul Rocking,0.0411,198.09525,126.013,0.974,4,1.0,2vzemcU6uROuWa10mpji0Z,0.342
2959,0.818,1,22050,Chuck Berry,0.446,172.94667,172947,0.0,0.472,0.000677,3,0.379,0.465,-9.042,0,0.531,Stop And Listen,0.0267,163.24209,75.49,0.273,4,1.0,5jy5QmEhOl2pNckwjIVsGi,0.446
2960,0.555,1,22050,Chuck Berry,0.509,180.74667,180747,0.37646,0.626,0.0,1,0.655,0.205,-7.828,1,0.795,Sweet Little Sixteen,0.0341,176.5181,175.311,0.396,4,0.975,4fAHHeLMX0haeSnUfU1tVl,0.962
2961,0.631,1,22050,Chuck Berry,0.504,158.97333,158973,0.39252,0.925,2.26e-05,8,0.398,0.111,-6.159,1,0.623,The Little Girl From Central,0.15,152.16617,177.563,0.029,4,1.0,6misylJgfgGoHoGUycWerv,0.852
2962,0.828,1,22050,Chuck Berry,0.689,174.13333,174133,0.379,0.826,0.0,5,0.575,0.261,-5.862,0,0.489,Too Much Monkey Business,0.133,170.13841,93.488,0.058,4,0.992,5CU3RZ5pefqc0KdRWlur5y,0.862
2963,0.000549,1,22050,Chuck Berry,0.923,236.06857,236069,0.0,0.504,0.0,11,0.473,0.083,-7.57,0,0.484,Trick Or Treat,0.187,208.83447,139.997,0.816,4,1.0,4Cv7i9sctMp8Nt8PPlWhA8,0.336
2964,0.0746,1,22050,Chuck Berry,0.771,108.85515,108855,0.0,0.731,0.0,2,0.554,0.37,-5.021,1,0.681,Tulane,0.137,100.90812,105.946,0.446,4,0.738,3UAi0xToTALCJioISjvxFI,0.496
2965,0.554,1,22050,Chuck Berry,0.726,122.48,122480,0.39551,0.642,1.6e-06,0,0.977,0.0357,-9.212,1,0.52,Viva Viva Rock 'n' Roll,0.0435,117.86449,138.307,0.767,4,0.813,32KddGW46wnlpKbl62gqca,0.96
2966,0.345,1,22050,Chuck Berry,0.436,155.28,155280,0.25293,0.462,0.0021,0,0.812,0.252,-13.226,1,0.523,Welcome Back Pretty Baby,0.0395,147.72535,80.41,0.104,3,0.952,3n9AXBtywRwiL0VPuK7zVx,0.893
2967,0.386,1,22050,Chuck Berry,0.437,331.65333,331653,0.0,0.535,0.0134,5,0.405,0.726,-11.177,1,0.06,Worried Life Blues,0.0558,331.65332,187.839,0.029,3,0.969,0VA1AEVgsyqoVyIY9egk1I,0.568
2968,0.502,1,22050,Chuck Berry,0.723,162.77333,162773,2.50776,0.894,0.0,0,0.462,0.0516,-6.358,1,0.479,Wuden't Me,0.0906,156.64762,151.921,0.47,4,1.0,2cbWSW67IA4oYipWXrUTvb,0.834
2969,0.693,1,22050,Chuck Berry,0.577,161.90667,161907,0.47016,0.845,6.99e-05,7,0.606,0.204,-9.352,1,0.836,You Never Can Tell,0.166,152.51447,157.266,0.313,4,1.0,3WBkjGPK5489TmmR0GoU8W,0.914
2970,0.000102,1,22050,Cinderella,0.377,331.30667,331307,0.23234,0.88,0.59,0,0.326,0.352,-8.262,1,0.278,Bad Attitude Shuffle,0.0834,314.97868,167.592,0.037,4,0.788,413tEVCHkzO0bERyBXLgX8,0.385
2971,0.000791,1,22050,Cinderella,0.566,360.74667,360747,7.4478,0.886,9.73e-05,7,0.403,0.15,-6.826,1,0.371,Dead Man's Road,0.132,347.99166,109.881,0.455,4,0.941,1sMzj5rDPqFyxpL3eyEzLJ,0.425
2972,0.00543,1,22050,Cinderella,0.611,218.10667,218107,2.97796,0.797,0.00137,6,0.0,0.26,-7.627,0,0.224,Electric Love,0.0533,214.96454,120.041,0.488,4,1.0,2GiJYvgVaD2HtM8GqD9EgQ,0.518
2973,0.000147,1,22050,Cinderella,0.394,319.4,319400,0.0,0.956,0.741,0,0.31,0.419,-4.6,1,0.366,Fallin' Apart At The Seams (Live),0.0612,319.39999,119.445,0.407,4,0.852,2tCAKhAEdQQsJlZ1yT3M4V,0.197
2974,0.219,1,22050,Cinderella,0.683,253.22667,253227,0.47238,0.902,0.000761,1,0.688,0.226,-7.389,0,0.536,Fire And Ice,0.291,244.99955,90.447,0.776,4,0.872,6SI4JD7iyQ0rrudhCNtMv0,0.724
2975,0.0696,1,22050,Cinderella,0.598,211.97497,211975,2.25814,0.822,0.0,1,0.129,0.372,-4.791,1,0.429,Freewheelin',0.0451,201.32862,125.056,0.696,4,1.0,0fusqEZznLhqoNNdHllbgg,0.268
2976,0.00961,1,22050,Cinderella,0.523,235.73333,235733,0.0,0.88,0.000828,9,0.875,0.329,-9.019,1,0.547,Gypsy Road,0.0402,212.07365,132.426,0.852,4,1.0,3W1iDAW7PVwlMC2zJIKF0k,0.553
2977,0.291,1,22050,Cinderella,0.717,241.01333,241013,0.27887,0.753,0.0,6,0.451,0.101,-5.799,0,0.688,Hard To Find The Words,0.0755,230.26068,130.055,0.343,4,1.0,7dUIBVGwPwA0caMhLTsdyI,0.799
2978,0.276,1,22050,Cinderella,0.592,268.98667,268987,0.22649,0.523,0.334,7,0.789,0.147,-8.158,1,0.679,Heartbreak Station,0.0273,261.95011,114.665,0.411,4,0.893,1nWBkfPwFn4bHrCvIjxIB8,0.252
2979,0.0338,1,22050,Cinderella,0.46,253.01333,253013,1.04499,0.826,3.49e-05,1,0.83,0.115,-5.624,1,0.831,Hell On Wheels,0.0525,241.28435,160.222,0.151,4,1.0,18WhWzFnqEbE04y4H5Y13z,0.747
2980,7.6e-05,1,22050,Cinderella,0.472,183.58961,183590,0.0,0.949,0.0,2,0.606,0.444,-4.132,1,0.529,Hot And Bothered,0.173,176.08853,103.707,0.732,4,0.738,0VasfttmxyfTFFNLJB5wcO,0.534
2981,0.0531,1,22050,Cinderella,0.523,249.44,249440,0.0,0.862,0.00354,9,0.271,0.4,-9.406,0,0.403,If You Don't Like It,0.0439,224.79238,106.912,0.708,4,1.0,0FJPolOPdLO5P93dv4nlXR,0.319
2982,0.922,1,22050,Cinderella,0.329,155.21333,155213,0.06961,0.37,1.16e-06,7,0.463,0.164,-7.042,1,0.433,I'm Giving Love For Christmas,0.0402,147.5512,183.528,0.04,3,0.754,4sRkv7nEUyFUhS6dutYKFK,0.473
2983,0.0812,1,22050,Cinderella,0.56,230.8,230800,0.14803,0.798,1.54e-06,9,0.606,0.327,-6.672,1,0.558,In From The Outside,0.0316,209.35692,124.397,0.864,4,0.749,59IMJ1XHmOXRFE072RQafl,0.675
2984,0.944,1,22050,Cinderella,0.666,123.63406,123634,0.25546,0.229,9.04e-05,2,0.872,0.0953,-14.332,1,0.867,Lavender's Blue,0.0287,116.73832,105.02,0.456,3,0.836,7Dcc6PmpWHHyUdCi56k8R0,0.361
2985,0.229,1,22050,Cinderella,0.36,354.64,354640,3.45397,0.527,0.000792,9,0.607,0.0536,-9.883,1,0.625,Long Cold Winter,0.0289,324.15637,132.639,0.103,4,0.995,3vPrFUtWpKT9oNW94NDDEW,0.247
2986,0.323,1,22050,Cinderella,0.637,218.94667,218947,0.17365,0.73,0.0,5,0.232,0.0981,-5.38,0,0.448,Love Gone Bad,0.0874,214.95293,93.867,0.771,4,0.906,7iu0WYLdo4yksKf3seaxzI,0.732
2987,0.0085,1,22050,Cinderella,0.589,320.02667,320027,0.29034,0.948,0.677,9,0.598,0.346,-4.494,1,0.307,Love's Got Me Doin' Time,0.0337,302.25415,99.893,0.129,4,0.992,29A2io2i7Uz1HHBmnoar1i,0.77
2988,0.000128,1,22050,Cinderella,0.467,291.50667,291507,0.0,0.976,0.224,2,0.251,0.301,-3.863,1,0.332,Make Your Own Way,0.0972,291.50665,139.434,0.726,4,0.96,1aBy5iIimki2BIhDrOi0R8,0.729
2989,0.000275,1,22050,Cinderella,0.532,258.49333,258493,0.07515,0.855,0.0104,7,0.623,0.0909,-8.106,1,0.622,Move Over,0.0375,254.59519,146.796,0.941,4,1.0,3sRdKolWY9VBo104YdDKsq,0.809
2990,0.0652,1,22050,Cinderella,0.382,287.4,287400,5.32898,0.458,0.00167,9,0.348,0.259,-13.559,0,0.285,Night Songs,0.0286,277.94286,67.233,0.154,4,0.81,01Q4wU19hamqnhNjtuvTyI,0.157
2991,0.0652,1,22050,Cinderella,0.382,287.4,287400,5.32898,0.458,0.00167,9,0.348,0.259,-13.559,0,0.285,Nobody's Fool,0.0286,277.94286,67.233,0.154,4,0.81,01Q4wU19hamqnhNjtuvTyI,0.157
2992,0.0465,1,22050,Cinderella,0.665,191.26132,191261,0.0,0.526,1.36e-05,4,0.207,0.11,-9.664,0,0.371,Nothin' For Nothin',0.0289,178.29442,90.0,0.39,4,1.0,4KHoA5qhUxrvye9Ku4dyqT,0.1
2993,1.17e-05,1,22050,Cinderella,0.423,201.06667,201067,0.17864,0.601,0.688,7,0.423,0.377,-11.867,0,0.486,Once Around The Ride,0.0305,191.11184,144.86,0.781,4,0.43,4b5ZbbDhCAcAZy1caSJemj,0.84
2994,0.816,1,22050,Cinderella,0.528,152.08,152080,0.24209,0.283,1.44e-06,0,0.437,0.139,-12.248,1,0.471,One For Rock And Roll,0.0461,148.07946,81.188,0.166,4,0.99,5m8SaS3pEMRVpgdBnOZcGp,0.644
2995,0.0067,1,22050,Cinderella,0.42,238.66667,238667,0.19633,0.672,0.0,6,0.535,0.108,-7.902,1,0.622,"Push, Push",0.027,228.29859,168.019,0.07,4,0.796,2KVwlelhxKUy8LVV6JypH3,0.476
2996,0.722,1,22050,Cinderella,0.314,248.38798,248388,0.1024,0.418,6.59e-06,1,0.521,0.105,-7.855,0,0.703,Second Wind,0.0356,241.83002,147.909,0.153,4,0.559,70j5IpLhG6klLJtTpYXUss,0.307
2997,0.0031,1,22050,Cinderella,0.458,232.21333,232213,0.06104,0.831,0.0,0,0.458,0.337,-2.187,1,0.576,Shake Me,0.0654,229.94721,81.531,0.237,4,0.997,1NghHeg0wE32eBYrQBVQXL,0.572
2998,0.212,1,22050,Cinderella,0.712,304.93333,304933,0.08168,0.493,4.37e-06,2,1.0,0.203,-11.094,1,0.826,Shelter Me,0.0359,293.65696,92.916,0.071,4,1.0,0Wv8SrR4kycxh3GIpl2adV,0.699
2999,0.000187,1,22050,Cinderella,0.527,245.36,245360,0.0,0.967,0.303,9,0.737,0.657,-3.592,1,0.456,Sick For The Cure,0.0369,240.65161,129.311,0.709,4,0.976,1znMeHYuFrCmMIcaObDBdQ,0.916
3000,0.00154,1,22050,Cinderella,0.569,194.56,194560,0.19161,0.705,0.0206,7,0.674,0.0419,-12.349,1,0.63,Somebody Save Me,0.0343,187.87846,132.389,0.61,4,0.932,3fjiaIx6KFssAz3C8TaUec,0.714
3001,0.000167,1,22050,Cinderella,0.521,322.0,322000,6.30422,0.879,0.0607,0,0.684,0.581,-6.01,1,0.527,Still Climbing,0.0351,322.0,101.042,0.328,4,1.0,1H9ocnYlEuGDfnQF8dFnDY,0.623
3002,0.101,1,22050,Cinderella,0.608,211.16,211160,0.37755,0.768,1.41e-06,1,0.0,0.0942,-9.911,1,0.264,Take Me Back,0.0364,199.51166,132.699,0.862,4,1.0,7b4yGtR0rujvLi5EBfKKJ2,0.748
3003,0.475,1,22050,Cinderella,0.64,218.55315,218553,0.0,0.577,0.000124,0,0.567,0.152,-8.595,0,0.565,Talk Is Cheap,0.143,212.86893,140.086,0.334,4,1.0,7jJsme36M90Cn6aYYC2l3t,0.514
3004,0.000179,1,22050,Cinderella,0.282,254.66667,254667,1.10295,0.99,0.0186,4,0.461,0.333,-5.031,0,0.265,The More Things Change,0.19,251.94812,84.787,0.154,4,0.931,0bxUaSy4x46Ogeio8khuBd,0.185
3005,0.177,1,22050,Cinderella,0.587,179.85333,179853,0.26939,0.598,1.6e-05,0,0.806,0.0757,-6.794,1,0.681,The Road's Still Long,0.0298,166.53351,122.974,0.829,4,0.729,0G4bEOKgxeQXUwGbtv0eb2,0.437
3006,0.0866,1,22050,Cinderella,0.539,372.89333,372893,0.22639,0.866,0.00414,0,0.72,0.0953,-8.404,1,0.654,Through The Rain,0.0483,367.51383,130.345,0.323,4,0.967,62p6fF2r4NY6pwZbxxvmr8,0.761
3007,0.00187,1,22050,Cinderella,0.461,245.19569,245196,0.0,0.892,1.34e-06,6,0.495,0.0942,-4.807,0,0.653,War Stories,0.0901,237.44726,137.35,0.163,4,1.0,4A0LV6W7IUKPP2pyAZ356E,0.35
3008,0.614,1,22050,Cinderella,0.597,135.82662,135827,0.48367,0.581,0.000171,7,0.803,0.116,-6.611,1,0.864,Winds Of Change,0.0281,127.73297,106.944,0.846,5,0.258,7JXxssBpAnroZOMR4vpOuc,0.495
3009,0.382,1,22050,Clash,0.714,150.0,150000,0.16721,0.702,0.0,11,0.333,0.128,-9.021,0,0.152,Atom Tan,0.0382,137.24154,133.658,0.824,4,0.955,5rL2E6ZlMJYMdV799HumhZ,0.934
3010,0.736,1,22050,Clash,0.706,225.0,225000,0.26943,0.316,0.00337,0,0.466,0.118,-12.205,1,0.258,Capital Radio One,0.0482,220.14259,127.571,0.705,4,1.0,2pSgEQaRgGAt9e9i9e1GE7,0.961
3011,0.00681,1,22050,Clash,0.691,239.81333,239813,0.16444,0.729,0.0,2,0.323,0.119,-7.717,0,0.476,Car Jamming,0.0412,227.0273,92.769,0.669,4,1.0,3QcqUffnkbQGWJlfyaT3yF,0.81
3012,0.0155,1,22050,Clash,0.381,114.34667,114347,0.17415,0.854,0.0,9,0.432,0.0399,-8.056,1,0.456,Career Opportunities,0.064,107.47937,187.809,0.148,4,1.0,4aKMvmxQgX7J766G4pFlyh,0.962
3013,0.15,1,22050,Clash,0.703,193.61333,193613,0.10449,0.868,0.132,7,0.504,0.104,-4.661,0,0.537,Cheat,0.0291,185.63193,121.03,0.757,4,1.0,1NDxZ7cFAo481dtYWdrUnR,0.733
3014,0.643,1,22050,Clash,0.138,307.02667,307027,4.02286,0.593,0.000109,5,0.715,0.0955,-9.562,0,0.697,City Of The Dead,0.0625,293.9356,69.857,0.065,4,0.906,0P4TBgExJNP8CeYzYpvGMt,0.181
3015,0.06,1,22050,Clash,0.676,229.21333,229213,2.08399,0.723,8.72e-05,2,0.425,0.317,-7.61,1,0.491,Clampdown,0.0934,220.6302,145.334,0.956,4,1.0,66MwdlxiFMZ8TJGLEJnS7x,0.889
3016,0.98,1,22050,Clash,0.121,163.28358,163284,0.44177,0.0445,0.782,0,0.668,0.103,-18.866,1,0.74,Corner Soul,0.0385,157.64027,80.196,0.313,4,0.545,7hBSOLMkM0ZptZpqcWNLhj,0.0391
3017,0.723,1,22050,Clash,0.519,195.84,195840,5.16063,0.228,0.00319,0,0.723,0.108,-19.665,1,0.667,Death Is A Star,0.0426,183.7337,119.328,0.45,3,0.46,4PY3mBItnv6YzN66Sq3Ci4,0.508
3018,0.0572,1,22050,Clash,0.677,235.0,235000,0.162,0.842,0.0,0,1.0,0.15,-7.28,1,0.859,Death Or Glory,0.0415,235.0,137.589,0.892,4,0.994,3lUVy400HL94NB03paDTyN,0.767
3019,0.0119,1,22050,Clash,0.307,249.73333,249733,0.17973,0.855,6.06e-05,4,0.215,0.0975,-4.557,1,0.375,Dictator,0.0433,244.7093,135.877,0.084,4,0.966,0lkMZa3Fwt1KWRHRUnPqbx,0.213
3020,0.0351,1,22050,Clash,0.331,223.73333,223733,0.0,0.967,6.02e-06,2,0.468,0.355,-5.155,1,0.564,Drug Stabbing Time,0.0676,219.02222,170.847,0.624,4,0.997,3TrpmIKzmn8BNZDMys2n72,0.63
3021,0.574,1,22050,Clash,0.401,177.62667,177627,0.34912,0.528,0.0,0,0.522,0.101,-6.865,1,0.404,Every Little Bit Hurts,0.0304,163.68327,142.836,0.067,3,1.0,68ngnSqAtSBOUc0s2LZkcf,0.41
3022,0.25,1,22050,Clash,0.637,198.26667,198267,0.23075,0.783,3.8e-06,10,0.364,0.568,-8.76,0,0.507,Groovy Time,0.0527,192.62113,135.302,0.902,4,1.0,0OQiL1dLxtDWYIPiVV4rcq,0.78
3023,0.0341,1,22050,Clash,0.348,202.13333,202133,0.0,0.875,0.0,11,0.463,0.117,-4.758,0,0.423,I'm Not Down,0.199,193.09714,169.152,0.273,4,0.888,0ZRrJTPXDToRJ2iLo9oLrW,0.407
3024,0.0343,1,22050,Clash,0.591,128.72,128720,1.01075,0.826,0.0,6,0.123,0.146,-7.83,0,0.0,Janie Jones,0.0418,122.88,104.304,0.56,4,1.0,6ywRlumSQjOOkcSnJYAgHw,0.739
3025,0.0174,1,22050,Clash,0.469,313.36,313360,0.17991,0.971,0.0,5,0.802,0.0979,-5.908,1,0.594,Last Gang In Town,0.061,302.82884,148.691,0.744,4,1.0,6bKE8NF82z1CVMfu0ZN8bu,0.482
3026,0.123,1,22050,Clash,0.651,200.48,200480,1.00494,0.801,0.0,0,0.496,0.0825,-7.34,1,0.697,London Calling,0.0513,193.01007,133.763,0.515,4,0.988,5jzma6gCzYtKB1DbEwFZKH,0.776
3027,0.182,1,22050,Clash,0.749,143.41333,143413,0.1458,0.557,0.0,7,0.675,0.165,-6.438,1,0.543,Look Here,0.0368,137.72916,120.087,0.309,4,0.993,47cxINCWhd0bAy2oQVD8Wa,0.737
3028,0.0568,1,22050,Clash,0.608,226.94667,226947,0.0,0.634,0.00568,4,0.381,0.116,-11.24,1,0.397,Lost In The Supermarket,0.0725,219.66077,147.514,0.604,4,0.901,72boGlgSwUK01n44O2tOCv,0.841
3029,0.00177,1,22050,Clash,0.416,180.05333,180053,0.28948,0.784,0.0,7,0.624,0.193,-4.709,1,0.726,Love Kills,0.037,170.86404,82.425,0.145,4,0.771,14dW3sfyW0RtSPYmv3Ol48,0.2
3030,0.486,1,22050,Clash,0.525,174.09333,174093,0.47646,0.438,0.0,3,0.563,0.0508,-8.994,1,0.562,Lover's Rock,0.0343,171.44454,96.132,0.441,4,1.0,1BuOeu1LlDpUC2xvLTjMLz,0.385
3031,0.00269,1,22050,Clash,0.518,129.62667,129627,0.1858,0.858,8.84e-05,11,0.344,0.0492,-9.679,0,0.316,Midnight Log,0.0826,123.42567,90.661,0.31,4,0.904,1iO8y8VhSpT27nCLwyoGuE,0.883
3032,0.202,1,22050,Clash,0.759,211.06667,211067,0.31315,0.699,0.000131,0,0.448,0.443,-5.745,0,0.588,One More Time,0.0307,207.60961,92.96,0.496,4,1.0,3MjUtNVVq3C8Fn0MP3zhXa,0.907
3033,0.106,1,22050,Clash,0.658,174.96,174960,0.23329,0.571,0.0,8,0.888,0.0286,-11.972,1,0.702,Pressure Drop,0.0432,160.07837,148.964,0.584,4,1.0,7cfILJJHW9ZSkbM2ywLhiN,0.985
3034,0.0323,1,22050,Clash,0.759,224.24,224240,0.18005,0.729,0.0,0,0.017,0.275,-8.654,1,0.154,Red Angel Dragnet,0.143,215.33025,138.545,0.753,4,0.998,3AySFupxPGQWjauQfFXcr0,0.681
3035,0.0197,1,22050,Clash,0.249,230.68,230680,1.00213,0.934,0.0,4,0.645,0.109,-6.62,1,0.616,Safe European Home,0.0801,226.23782,180.519,0.339,4,0.937,7iiofeVKhJz7ZbcI2jFcPm,0.668
3036,0.079,1,22050,Clash,0.742,188.98667,188987,0.0,0.833,0.0,2,0.733,0.384,-6.463,1,0.692,Should I Stay Or Should I Go,0.115,184.3142,113.375,0.806,4,1.0,39shmbIHICJ2Wxnk1fPSdz,0.816
3037,0.0492,1,22050,Clash,0.39,254.24,254240,0.0,0.895,0.199,9,0.149,0.341,-6.3,1,0.177,Silicone On Sapphire,0.129,251.1122,185.286,0.18,4,1.0,4sTjmEC9DIxvOGmp4Lebhf,0.537
3038,0.000681,1,22050,Clash,0.486,214.38667,214387,0.0,0.939,0.00468,4,0.369,0.0861,-7.678,1,0.49,Somebody Got Murdered,0.0612,210.76753,158.286,0.507,4,0.944,6izEYubQaf7odJ46scKEzr,0.72
3039,0.149,1,22050,Clash,0.648,223.33333,223333,0.19737,0.72,0.0,0,0.55,0.105,-8.801,1,0.626,Something About England,0.0402,212.86313,136.413,0.842,4,0.99,6vcKP14og5S4RTvPRZcEzJ,0.672
3040,0.222,1,22050,Clash,0.636,249.12,249120,0.15855,0.625,5.35e-05,11,0.606,0.119,-7.895,1,0.679,Stop The World,0.0277,239.11329,93.931,0.444,4,1.0,6dwkFmLUz6hx2CZG2EqLol,0.342
3041,0.0433,1,22050,Clash,0.573,253.78667,253787,3.34948,0.824,0.0,5,0.963,0.631,-4.405,1,0.617,Straight To Hell,0.0353,249.49841,115.032,0.654,4,0.941,408JSy42j9aL8EMO9sPsYb,0.448
3042,0.558,1,22050,Clash,0.542,153.84,153840,0.37737,0.45,6.43e-06,7,0.045,0.579,-9.931,0,0.195,Tainted Love,0.0361,153.84,144.437,0.686,4,1.0,58E1XVmZTODC67YNjneuXM,0.626
3043,0.00359,1,22050,Clash,0.638,224.54667,224547,0.34812,0.735,0.000181,11,0.36,0.174,-5.414,0,0.428,The Call Up,0.0306,209.60653,125.076,0.889,4,0.967,5uCVGDHnoBBlsVkTlXIWZ9,0.819
3044,0.22,1,22050,Clash,0.485,229.49333,229493,0.23714,0.759,6.44e-05,0,0.918,0.0562,-7.743,1,0.831,The Card Cheat,0.0489,221.41968,143.409,0.671,4,0.978,2zAwL5UwmqIh3JoKVkFvd8,0.508
3045,0.0378,1,22050,Clash,0.568,321.43134,321431,0.0,0.734,0.0,11,0.673,0.0853,-9.159,0,0.495,The Crooked Beat,0.382,317.18458,71.65,0.217,4,0.988,3X5KaYQAtihMCk8WE9ovWo,0.788
3046,0.0468,1,22050,Clash,0.543,229.01438,229014,0.10463,0.653,0.753,2,0.329,0.234,-7.223,0,0.324,The Equaliser,0.0314,224.79238,161.994,0.185,4,1.0,3cQ0w1P9IUuwwkBG9g9JpO,0.315
3047,0.00501,1,22050,Clash,0.739,192.44,192440,0.0,0.613,0.124,7,0.628,0.095,-9.487,1,0.523,The Guns Of Brixton,0.0856,180.48871,96.493,0.102,4,0.99,0jnFDxgNhS156vu6roUVco,0.677
3048,2.23e-05,1,22050,Clash,0.353,255.73333,255733,0.0,0.898,0.105,2,0.033,0.39,-5.877,1,0.213,The Leader,0.052,245.5278,103.293,0.591,4,1.0,6W21LNLz9Sw7sUSNWMSHRu,0.525
3049,0.0604,1,22050,Clash,0.799,333.52,333520,1.00485,0.789,0.0,0,0.0,0.0338,-8.208,1,0.216,The Magnificent Seven,0.0396,322.94313,116.081,0.87,4,1.0,3Ro71R8Vpy166E2PuQDSc8,0.832
3050,0.441,1,22050,Clash,0.55,274.96,274960,0.26104,0.404,0.00022,0,0.583,0.11,-12.755,0,0.536,The Prisoner,0.0398,260.69043,135.016,0.258,4,1.0,1gZADNt16Oh23jWyMYRk4p,0.329
3051,0.0605,1,22050,Clash,0.555,234.6,234600,0.122,0.806,0.0,11,0.55,0.183,-7.534,1,0.667,The Right Profile,0.075,225.03039,140.679,0.809,4,1.0,33GXePBlErinst4NjAvWuc,0.818
3052,0.47,1,22050,Clash,0.487,241.62667,241627,0.21483,0.809,0.0,2,0.753,0.108,-8.018,1,0.585,The Sound Of The Sinners,0.0588,230.37678,97.138,0.273,4,1.0,6A7eM5r5Yt8XyZE67CGhAt,0.453
3053,0.986,1,22050,Clash,0.607,201.34562,201346,0.0,0.217,0.837,2,0.35,0.667,-13.312,0,0.574,The Street Parade,0.0866,198.08943,121.253,0.327,4,0.878,2q4xh3P2s2kHdEVp1HBeKF,0.504
3054,0.953,1,22050,Clash,0.219,67.68417,67684,2.6819,0.0995,0.0,4,0.192,0.306,-27.833,1,0.353,This Is England,0.0552,67.68417,113.455,0.0,3,0.806,6onmdzTxsisLDtItnIS5WV,0.14
3055,0.0423,1,22050,Clash,0.918,252.48,252480,0.16317,0.764,0.000338,11,0.471,0.134,-5.548,0,0.412,This Is Radio Clash,0.102,247.86721,122.351,0.9,4,1.0,7sQkeztZAGR3haZL71wvZe,0.752
